source_id,source_kind,brand,model_name,model_code,category,level_name,level_code,class_name,class_code,year_code,year_label,price_url,catalog_url,landing_url,effective_text,source_status,notes,collected_at
official_kia_catalog_index,official_catalog_index,kia,EV5 GT,KROV291,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev5-gt.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev5-gt.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,EV6,KRCV253,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev6.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev6.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,EV6 GT,KRCV254,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev6-gt.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev6-gt.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,EV9,KRMV297,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev9.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev9.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,EV9 GT,KRMV298,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ev9-gt.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ev9-gt.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,봉고Ⅲ EV,KRB1279,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_bongo3-ev.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_bongo3-ev.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,봉고III EV 탑차/윙바디,KRB1280,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_topcar-ev.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_topcar-ev.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,봉고III EV 파워게이트,KRB1284,EV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_topcar-ev.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_topcar-ev.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,PV5 패신저,KRW1244,PBV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_pv5-passenger.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_pv5-passenger.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,PV5 카고,KRW2245,PBV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_pv5-cargo.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_pv5-cargo.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,PV5 WAV,KRW1286,PBV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_pv5-wav.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_pv5-wav.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,PV5 오픈베드,KRW2289,PBV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_pv5-openbed.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_pv5-openbed.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,모닝,KRJA232,승용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_morning.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_morning.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,레이,KRTM257,승용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_ray.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_ray.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,K5,KRDL243,승용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_k5.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_k5.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,K8,KRGL240,승용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_k8.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_k8.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,K9,KRJR296,승용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_k9.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_k9.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,셀토스,KRST290,RV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_seltos.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_seltos.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,니로,KRSG300,RV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_niro.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_niro.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,스포티지,KRNQ259,RV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_sportage.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_sportage.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,쏘렌토,KRMQ255,RV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_sorento.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_sorento.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,타스만,KRPK222,RV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_tasman.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_tasman.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,카니발,KRKP256,RV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_carnival.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_carnival.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,카니발 하이리무진,KRKP263,RV,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_carnival-hi-limousine.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_carnival-hi-limousine.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,PV5 패신저 택시,KRW1246,택시 & 상용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_pv5-taxi.pdf,,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,PV5 WAV 택시,KRW1287,택시 & 상용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_pv5-wav-taxi.pdf,,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,K8 택시,KRGL252,택시 & 상용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_k8-taxi.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_k8-taxi.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,봉고Ⅲ 트럭,KRB1267,택시 & 상용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_bongo3.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_bongo3.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,봉고III 탑차/윙바디/워크스루밴,KRB1270,택시 & 상용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_topcar.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_topcar.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,봉고III 덤프,KRB1275,택시 & 상용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_topcar.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_topcar.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,봉고III 파워게이트,KRB1278,택시 & 상용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_topcar.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_topcar.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_kia_catalog_index,official_catalog_index,kia,그랜버드,KRQF264,택시 & 상용,,,,,,,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/price/price_new-granbird.pdf,https://www.kia.com/content/dam/kwp/kr/ko/vehicles/pdf/catalog/catalog_new-granbird.pdf,https://www.kia.com/kr/vehicles/catalog-price,,ok,Price URL discovered from Kia rendered anchor.,2026-03-15T15:20:44+00:00
official_chevrolet_catalog_index,official_catalog_index,chevrolet,트레일블레이저,,SUV,,,,,,,,,https://www.chevrolet.co.kr/e-catalog-price-list,,manual_review,Rendered access is blocked for Chevrolet. Price URLs need manual follow-up.,2026-03-15T15:28:30+00:00
official_chevrolet_catalog_index,official_catalog_index,chevrolet,트랙스 크로스오버,,CUV,,,,,,,,,https://www.chevrolet.co.kr/e-catalog-price-list,,manual_review,Rendered access is blocked for Chevrolet. Price URLs need manual follow-up.,2026-03-15T15:28:30+00:00
official_chevrolet_catalog_index,official_catalog_index,chevrolet,콜로라도,,Trucks,,,,,,,,,https://www.chevrolet.co.kr/e-catalog-price-list,,manual_review,Rendered access is blocked for Chevrolet. Price URLs need manual follow-up.,2026-03-15T15:28:30+00:00
official_renault_catalog_index,official_catalog_index,renault,Filante,,domestic,,,,,,,https://renault.co.kr/upload/asset/price/price_filante_202603.pdf,https://renault.co.kr/upload/asset/ebrochure/eBrochure_filante_202603.pdf,https://renault.co.kr/ko/side/catalog_download.jsp,,ok,Price URL captured from Renault download button.,2026-03-15T15:29:20+00:00
official_renault_catalog_index,official_catalog_index,renault,Scenic,,domestic,,,,,,,https://renault.co.kr/upload/asset/price/price_scenic_202603.pdf,https://renault.co.kr/upload/asset/ebrochure/eBrochure_scenic_202603.pdf,https://renault.co.kr/ko/side/catalog_download.jsp,,ok,Price URL captured from Renault download button.,2026-03-15T15:29:20+00:00
official_renault_catalog_index,official_catalog_index,renault,Grand Koleos,,domestic,,,,,,,https://renault.co.kr/upload/asset/price/price_koleos_202603.pdf,https://renault.co.kr/upload/asset/ebrochure/eBrochure_koleos_202603.pdf,https://renault.co.kr/ko/side/catalog_download.jsp,,ok,Price URL captured from Renault download button.,2026-03-15T15:29:20+00:00
official_renault_catalog_index,official_catalog_index,renault,Arkana,,domestic,,,,,,,https://renault.co.kr/upload/asset/price/price_Arkana_202603.pdf,https://renault.co.kr/upload/asset/ebrochure/eBrochure_Arkana_202603.pdf,https://renault.co.kr/ko/side/catalog_download.jsp,,ok,Price URL captured from Renault download button.,2026-03-15T15:29:20+00:00
official_kgm_catalog_index,official_catalog_index,kgm,무쏘,,domestic,,,,,,,https://www.kg-mobility.com/attached/contents/display/file/200000200010009/20260228234124907_S5jH34.pdf,https://www.kg-mobility.com/attached/contents/display/file/200000200010009/20260228234124645_s0LOlQ.pdf,https://www.kg-mobility.com/od/promotion/catalog-download,,ok,Price URL captured from KGM download button.,2026-03-15T15:30:34+00:00
official_kgm_catalog_index,official_catalog_index,kgm,액티언 하이브리드,,domestic,,,,,,,https://www.kg-mobility.com/attached/contents/display/file/200000200010014/20260228234147341_cSZ76H.pdf,https://www.kg-mobility.com/attached/contents/display/file/200000200010014/20260228234146939_RBPYXl.pdf,https://www.kg-mobility.com/od/promotion/catalog-download,,ok,Price URL captured from KGM download button.,2026-03-15T15:30:34+00:00
official_kgm_catalog_index,official_catalog_index,kgm,토레스 하이브리드,,domestic,,,,,,,https://www.kg-mobility.com/attached/contents/display/file/200000200010013/20260228234227604_j5eti2.pdf,https://www.kg-mobility.com/attached/contents/display/file/200000200010013/20260228234227354_wIAEcC.pdf,https://www.kg-mobility.com/od/promotion/catalog-download,,ok,Price URL captured from KGM download button.,2026-03-15T15:30:34+00:00
official_kgm_catalog_index,official_catalog_index,kgm,무쏘 EV,,domestic,,,,,,,https://www.kg-mobility.com/attached/contents/display/file/200000200010012/20260228234258004_JNYcqu.pdf,https://www.kg-mobility.com/attached/contents/display/file/200000200010012/20260228234256977_9i8KnH.pdf,https://www.kg-mobility.com/od/promotion/catalog-download,,ok,Price URL captured from KGM download button.,2026-03-15T15:30:34+00:00
official_kgm_catalog_index,official_catalog_index,kgm,토레스,,domestic,,,,,,,https://www.kg-mobility.com/attached/contents/display/file/200000200010008/20260228234319321_MHBdMo.pdf,https://www.kg-mobility.com/attached/contents/display/file/200000200010008/20260228234319053_8RYMMn.pdf,https://www.kg-mobility.com/od/promotion/catalog-download,,ok,Price URL captured from KGM download button.,2026-03-15T15:30:34+00:00
official_kgm_catalog_index,official_catalog_index,kgm,토레스 EVX,,domestic,,,,,,,https://www.kg-mobility.com/attached/contents/display/file/200000200010001/20260228234357459_jSJA73.pdf,https://www.kg-mobility.com/attached/contents/display/file/200000200010001/20260228234357271_rqMPLu.pdf,https://www.kg-mobility.com/od/promotion/catalog-download,,ok,Price URL captured from KGM download button.,2026-03-15T15:30:34+00:00
official_kgm_catalog_index,official_catalog_index,kgm,액티언,,domestic,,,,,,,https://www.kg-mobility.com/attached/contents/display/file/200000200010003/20260228234416737_NhUN3x.pdf,https://www.kg-mobility.com/attached/contents/display/file/200000200010003/20260310171613443_4I31h5.pdf,https://www.kg-mobility.com/od/promotion/catalog-download,,ok,Price URL captured from KGM download button.,2026-03-15T15:30:34+00:00
official_kgm_catalog_index,official_catalog_index,kgm,렉스턴 뉴 아레나,,domestic,,,,,,,https://www.kg-mobility.com/attached/contents/display/file/200000200010005/20260228234447724_5VtwSs.pdf,https://www.kg-mobility.com/attached/contents/display/file/200000200010005/20260228234447205_djshBo.pdf,https://www.kg-mobility.com/od/promotion/catalog-download,,ok,Price URL captured from KGM download button.,2026-03-15T15:30:34+00:00
official_kgm_catalog_index,official_catalog_index,kgm,티볼리,,domestic,,,,,,,https://www.kg-mobility.com/attached/contents/display/file/200000200010006/20260228234513801_X2I2RK.pdf,https://www.kg-mobility.com/attached/contents/display/file/200000200010006/20260228234513586_64Sbsc.pdf,https://www.kg-mobility.com/od/promotion/catalog-download,,ok,Price URL captured from KGM download button.,2026-03-15T15:30:34+00:00
